u,v,y
163,91,1
163,92,1
163,93,1
163,94,1
163,95,1
163,96,1
163,97,1
163,98,1
163,99,1
163,100,1
163,101,1
163,102,1
163,103,1
163,104,1
163,105,1
163,106,1
163,107,1
163,108,1
163,109,0
163,110,1
163,111,1
163,112,1
163,113,1
163,114,1
163,115,0
163,116,1
163,117,1
163,118,0
163,119,0
163,120,1
163,121,1
163,122,1
163,123,1
163,124,0
163,125,0
163,126,1
163,127,0
163,128,1
163,129,0
163,130,0
163,131,1
163,132,1
163,133,1
163,134,0
163,135,1
163,136,0
163,137,0
163,138,1
163,139,1
163,140,1
163,141,0
163,142,1
163,143,1
163,144,0
163,145,1
163,146,1
163,147,1
163,148,1
163,149,1
163,150,1
163,151,1
163,152,1
163,153,1
163,154,1
163,155,1
163,156,1
163,157,0
163,158,1
163,159,1
163,160,1
163,161,1
163,162,2
163,163,0
163,164,1
163,165,1
163,166,1
163,167,1
163,168,0
163,169,1
163,170,1
163,171,1
163,172,0
163,173,1
163,174,1
163,175,1
163,176,1
163,177,0
163,178,1
163,179,1
163,180,1
163,181,1
163,182,1
163,183,1
163,184,0
163,185,1
163,186,1
163,187,1
163,188,1
163,189,1
163,190,1
163,191,0
163,192,1
163,193,1
163,194,1
163,195,1
163,196,1
163,197,0
163,198,1
163,199,1
163,200,1
164,1,0
164,2,1
164,3,1
164,4,1
164,5,1
164,6,1
164,7,1
164,8,1
164,9,1
164,10,0
164,11,1
164,12,2
164,13,1
164,14,1
164,15,1
164,16,1
164,17,1
164,18,1
164,19,1
164,20,1
164,21,1
164,22,2
164,23,1
164,24,1
164,25,1
164,26,0
164,27,1
164,28,0
164,29,0
164,30,1
164,31,0
164,32,1
164,33,1
164,34,1
164,35,0
164,36,1
164,37,0
164,38,1
164,39,0
164,40,1
164,41,1
164,42,1
164,43,0
164,44,0
164,45,1
164,46,1
164,47,1
164,48,1
164,49,0
164,50,1
164,51,1
164,52,1
164,53,1
164,54,1
164,55,0
164,56,1
164,57,1
164,58,1
164,59,0
164,60,1
164,61,1
164,62,1
164,63,1
164,64,1
164,65,1
164,66,1
164,67,1
164,68,0
164,69,1
164,70,1
164,71,1
164,72,1
164,73,1
164,74,1
164,75,1
164,76,1
164,77,1
164,78,1
164,79,1
164,80,0
164,81,2
164,82,0
164,83,1
164,84,2
164,85,1
164,86,1
164,87,1
164,88,1
164,89,1
164,90,1
164,91,1
164,92,1
164,93,1
164,94,0
164,95,2
164,96,2
164,97,0
164,98,1
164,99,1
164,100,2
164,101,1
164,102,1
164,103,1
164,104,1
164,105,1
164,106,1
164,107,1
164,108,1
164,109,1
164,110,0
164,111,1
164,112,0
164,113,0
164,114,0
164,115,1
164,116,1
164,117,1
164,118,1
164,119,0
164,120,1
164,121,1
164,122,1
164,123,1
164,124,1
164,125,1
164,126,1
164,127,1
164,128,1
164,129,1
164,130,1
164,131,1
164,132,1
164,133,1
164,134,1
164,135,0
164,136,0
164,137,1
164,138,1
164,139,1
164,140,1
164,141,1
164,142,1
164,143,1
164,144,1
164,145,1
164,146,1
164,147,1
164,148,1
164,149,1
164,150,1
164,151,1
164,152,1
164,153,1
164,154,0
164,155,1
164,156,1
164,157,2
164,158,1
164,159,2
164,160,1
164,161,1
164,162,0
164,163,1
164,164,1
164,165,0
164,166,0
164,167,1
164,168,1
164,169,1
164,170,0
164,171,1
164,172,1
164,173,1
164,174,0
164,175,1
164,176,1
164,177,1
164,178,0
164,179,1
164,180,1
164,181,0
164,182,1
164,183,1
164,184,1
164,185,1
164,186,1
164,187,1
164,188,0
164,189,1
164,190,1
164,191,1
164,192,1
164,193,1
164,194,1
164,195,1
164,196,1
164,197,0
164,198,0
164,199,1
164,200,1
165,1,1
165,2,0
165,3,0
165,4,1
165,5,1
165,6,1
165,7,1
165,8,1
165,9,1
165,10,1
165,11,1
165,12,1
165,13,1
165,14,1
165,15,2
165,16,2
165,17,0
165,18,1
165,19,0
165,20,1
165,21,1
165,22,0
165,23,1
165,24,0
165,25,1
165,26,1
165,27,1
165,28,1
165,29,0
165,30,1
165,31,1
165,32,1
165,33,0
165,34,1
165,35,1
165,36,1
165,37,1
165,38,1
165,39,1
165,40,1
165,41,1
165,42,1
165,43,0
165,44,0
165,45,1
165,46,1
165,47,0
165,48,0
165,49,1
165,50,2
165,51,0
165,52,1
165,53,1
165,54,1
165,55,2
165,56,1
165,57,1
165,58,1
165,59,1
165,60,1
165,61,1
165,62,1
165,63,1
165,64,0
165,65,1
165,66,1
165,67,1
165,68,1
165,69,1
165,70,1
165,71,1
165,72,1
165,73,0
165,74,1
165,75,1
165,76,0
165,77,1
165,78,1
165,79,1
165,80,1
165,81,1
165,82,1
165,83,0
165,84,0
165,85,1
165,86,1
165,87,1
165,88,0
165,89,0
165,90,1
165,91,1
165,92,1
165,93,1
165,94,1
165,95,0
165,96,1
165,97,1
165,98,1
165,99,1
165,100,1
165,101,1
165,102,1
165,103,1
165,104,1
165,105,1
165,106,1
165,107,0
165,108,1
165,109,0
165,110,2
165,111,1
165,112,1
165,113,1
165,114,0
165,115,0
165,116,0
165,117,1
165,118,1
165,119,1
165,120,0
165,121,0
165,122,0
165,123,1
165,124,1
165,125,1
165,126,1
165,127,1
165,128,1
165,129,0
165,130,1
165,131,1
165,132,1
165,133,1
165,134,1
165,135,0
165,136,0
165,137,0
165,138,1
165,139,1
165,140,1
165,141,1
165,142,1
165,143,1
165,144,1
165,145,1
165,146,1
165,147,0
165,148,1
165,149,1
165,150,1
165,151,1
165,152,1
165,153,1
165,154,0
165,155,1
165,156,1
165,157,0
165,158,0
165,159,1
165,160,0
165,161,1
165,162,1
165,163,2
165,164,1
165,165,1
165,166,1
165,167,1
165,168,1
165,169,1
165,170,1
165,171,1
165,172,0
165,173,0
165,174,1
165,175,1
165,176,1
165,177,1
165,178,1
165,179,1
165,180,2
165,181,1
165,182,2
165,183,1
165,184,0
165,185,1
165,186,1
165,187,1
165,188,1
165,189,1
165,190,1
165,191,1
165,192,1
165,193,1
165,194,1
165,195,1
165,196,0
165,197,1
165,198,1
165,199,1
165,200,0
166,1,1
166,2,0
166,3,1
166,4,1
166,5,0
166,6,1
166,7,0
166,8,1
166,9,0
166,10,1
166,11,1
166,12,0
166,13,1
166,14,0
166,15,1
166,16,0
166,17,1
166,18,1
166,19,1
166,20,1
166,21,1
166,22,1
166,23,1
166,24,1
166,25,1
166,26,1
166,27,1
166,28,2
166,29,0
166,30,1
166,31,1
166,32,1
166,33,0
166,34,1
166,35,1
166,36,1
166,37,0
166,38,1
166,39,1
166,40,1
166,41,1
166,42,0
166,43,0
166,44,0
166,45,1
166,46,1
166,47,0
166,48,1
166,49,0
166,50,1
166,51,0
166,52,1
166,53,1
166,54,1
166,55,1
166,56,1
166,57,1
166,58,1
166,59,1
166,60,1
166,61,0
166,62,1
166,63,0
166,64,1
166,65,1
166,66,1
166,67,1
166,68,1
166,69,0
166,70,0
166,71,1
166,72,1
166,73,1
166,74,1
166,75,1
166,76,1
166,77,0
166,78,1
166,79,1
166,80,1
166,81,1
166,82,1
166,83,0
166,84,1
166,85,1
166,86,0
166,87,1
166,88,1
166,89,0
166,90,1
166,91,1
166,92,1
166,93,1
166,94,0
166,95,0
166,96,1
166,97,1
166,98,0
166,99,1
166,100,1
166,101,1
166,102,1
166,103,1
166,104,1
166,105,1
166,106,0
166,107,1
166,108,0
166,109,1
166,110,0
166,111,1
166,112,0
166,113,1
166,114,0
166,115,1
166,116,1
166,117,1
166,118,1
166,119,1
166,120,0
166,121,1
166,122,1
166,123,1
166,124,0
166,125,1
166,126,0
166,127,0
166,128,1
166,129,1
166,130,1
166,131,0
166,132,1
166,133,1
166,134,1
166,135,1
166,136,1
166,137,1
166,138,1
166,139,1
166,140,1
166,141,1
166,142,1
166,143,0
166,144,1
166,145,1
166,146,1
166,147,1
166,148,1
166,149,1
166,150,1
166,151,1
166,152,1
166,153,1
166,154,0
166,155,1
166,156,1
166,157,1
166,158,1
166,159,1
166,160,1
166,161,1
166,162,1
166,163,1
166,164,1
166,165,1
166,166,1
166,167,1
166,168,1
166,169,1
166,170,0
166,171,1
166,172,0
166,173,1
166,174,0
166,175,1
166,176,1
166,177,1
166,178,1
166,179,1
166,180,1
166,181,1
166,182,1
166,183,1
166,184,0
166,185,1
166,186,1
166,187,1
166,188,0
166,189,1
166,190,1
166,191,1
166,192,1
166,193,0
166,194,1
166,195,1
166,196,1
166,197,1
166,198,1
166,199,0
166,200,1
167,1,1
167,2,1
167,3,1
167,4,0
167,5,0
167,6,1
167,7,2
167,8,1
167,9,1
167,10,0
167,11,1
167,12,1
167,13,1
167,14,1
167,15,1
167,16,0
167,17,1
167,18,1
167,19,0
167,20,1
167,21,1
167,22,0
167,23,1
167,24,1
167,25,1
167,26,0
167,27,1
167,28,1
167,29,0
167,30,1
167,31,1
167,32,1
167,33,1
167,34,1
167,35,1
167,36,1
167,37,1
167,38,1
167,39,1
167,40,1
167,41,1
167,42,1
167,43,1
167,44,1
167,45,1
167,46,1
167,47,0
167,48,1
167,49,1
167,50,0
167,51,1
167,52,0
167,53,1
167,54,1
167,55,1
167,56,1
167,57,1
167,58,1
167,59,1
167,60,1
167,61,1
167,62,1
167,63,1
167,64,1
167,65,0
167,66,0
167,67,2
167,68,1
167,69,1
167,70,1
167,71,1
167,72,0
167,73,1
167,74,1
167,75,1
167,76,0
167,77,1
167,78,1
167,79,1
167,80,0
167,81,1
167,82,0
167,83,1
167,84,1
167,85,1
167,86,1
167,87,1
167,88,1
167,89,1
167,90,1
167,91,1
167,92,2
167,93,1
167,94,1
167,95,1
167,96,0
167,97,0
167,98,0
167,99,1
167,100,1
167,101,1
167,102,0
167,103,1
167,104,1
167,105,1
167,106,1
167,107,0
167,108,2
167,109,1
167,110,1
167,111,1
167,112,1
167,113,1
167,114,1
167,115,1
167,116,1
167,117,1
167,118,1
167,119,1
167,120,2
167,121,0
167,122,1
167,123,1
167,124,1
167,125,1
167,126,1
167,127,1
167,128,0
167,129,0
167,130,1
167,131,1
167,132,1
167,133,1
167,134,1
167,135,1
167,136,1
167,137,1
167,138,1
167,139,1
167,140,1
167,141,1
167,142,1
167,143,2
167,144,1
167,145,1
167,146,1
167,147,2
167,148,1
167,149,1
167,150,1
167,151,2
167,152,1
167,153,1
167,154,1
167,155,1
167,156,1
167,157,1
167,158,1
167,159,1
167,160,0
167,161,1
167,162,1
167,163,0
167,164,1
167,165,0
167,166,1
167,167,1
167,168,0
167,169,0
167,170,1
167,171,1
167,172,0
167,173,1
167,174,1
167,175,1
167,176,1
167,177,0
167,178,1
167,179,1
167,180,1
167,181,1
167,182,1
167,183,0
167,184,0
167,185,1
167,186,1
167,187,1
167,188,0
167,189,0
167,190,1
167,191,1
167,192,1
167,193,1
167,194,1
167,195,1
167,196,1
167,197,0
167,198,0
167,199,1
167,200,1
168,1,0
168,2,1
168,3,1
168,4,1
168,5,1
168,6,1
168,7,1
168,8,0
168,9,1
168,10,1
168,11,1
168,12,1
168,13,1
168,14,0
168,15,1
168,16,0
168,17,0
168,18,0
168,19,1
168,20,1
168,21,0
168,22,0
168,23,0
168,24,0
168,25,1
168,26,1
168,27,1
168,28,1
168,29,0
168,30,1
168,31,1
168,32,1
168,33,1
168,34,1
168,35,1
168,36,0
168,37,1
168,38,1
168,39,0
168,40,1
168,41,1
168,42,1
168,43,0
168,44,1
168,45,2
168,46,1
168,47,1
168,48,1
168,49,1
168,50,1
168,51,1
168,52,0
168,53,1
168,54,2
168,55,1
168,56,1
168,57,1
168,58,1
168,59,1
168,60,1
168,61,0
168,62,1
168,63,0
168,64,2
168,65,1
168,66,0
168,67,1
168,68,0
168,69,0
168,70,1
168,71,1
168,72,1
168,73,1
168,74,1
168,75,1
168,76,1
168,77,0
168,78,1
168,79,1
168,80,1
168,81,0
168,82,0
168,83,1
168,84,1
168,85,1
168,86,1
168,87,2
168,88,1
168,89,0
168,90,0
168,91,1
168,92,0
168,93,1
168,94,0
168,95,1
168,96,1
168,97,1
168,98,1
168,99,1
168,100,1
168,101,0
168,102,1
168,103,1
168,104,0
168,105,1
168,106,1
168,107,0
168,108,0
168,109,0
168,110,1
168,111,1
168,112,1
168,113,1
168,114,0
168,115,1
168,116,1
168,117,1
168,118,0
168,119,1
168,120,1
168,121,0
168,122,0
168,123,1
168,124,1
168,125,1
168,126,1
168,127,1
168,128,1
168,129,0
168,130,1
168,131,1
168,132,1
168,133,0
168,134,1
168,135,1
168,136,1
168,137,0
168,138,1
168,139,0
168,140,1
168,141,1
168,142,2
168,143,1
168,144,1
168,145,1
168,146,1
168,147,0
168,148,0
168,149,1
168,150,1
168,151,1
168,152,0
168,153,1
168,154,1
168,155,1
168,156,0
168,157,1
168,158,1
168,159,0
168,160,1
168,161,1
168,162,1
168,163,0
168,164,1
168,165,1
168,166,2
168,167,1
168,168,0
168,169,1
168,170,0
168,171,1
168,172,1
168,173,1
168,174,1
168,175,1
168,176,1
168,177,1
168,178,1
168,179,1
168,180,0
168,181,0
168,182,1
168,183,1
168,184,0
168,185,1
168,186,0
168,187,0
168,188,1
168,189,1
168,190,1
168,191,1
168,192,1
168,193,1
168,194,1
168,195,1
168,196,1
168,197,1
168,198,0
168,199,0
168,200,1
169,1,1
169,2,0
169,3,1
169,4,1
169,5,1
169,6,1
169,7,1
169,8,1
169,9,1
169,10,1
169,11,2
169,12,0
169,13,1
169,14,1
169,15,1
169,16,2
169,17,1
169,18,1
169,19,1
169,20,1
169,21,1
169,22,1
169,23,1
169,24,0
169,25,1
169,26,1
169,27,1
169,28,1
169,29,0
169,30,0
169,31,1
169,32,1
169,33,0
169,34,1
169,35,0
169,36,1
169,37,0
169,38,0
169,39,1
169,40,1
169,41,1
169,42,1
169,43,1
169,44,1
169,45,0
169,46,1
169,47,1
169,48,0
169,49,1
169,50,0
169,51,1
169,52,1
169,53,0
169,54,1
169,55,0
169,56,0
169,57,0
169,58,0
169,59,1
169,60,0
169,61,0
169,62,1
169,63,1
169,64,1
169,65,0
169,66,0
169,67,0
169,68,1
169,69,1
169,70,0
169,71,0
169,72,1
169,73,1
169,74,1
169,75,0
169,76,0
169,77,1
169,78,2
169,79,1
169,80,1
169,81,1
169,82,1
169,83,1
169,84,1
169,85,1
169,86,1
169,87,1
169,88,2
169,89,1
169,90,0
169,91,1
169,92,1
169,93,0
169,94,0
169,95,1
169,96,1
169,97,1
169,98,1
169,99,2
169,100,1
169,101,0
169,102,1
169,103,2
169,104,1
169,105,1
169,106,1
169,107,1
169,108,1
169,109,1
169,110,1
169,111,1
169,112,1
169,113,1
169,114,1
169,115,1
169,116,0
169,117,0
169,118,1
169,119,1
169,120,1
169,121,1
169,122,0
169,123,0
169,124,1
169,125,1
169,126,1
169,127,1
169,128,1
169,129,1
169,130,1
169,131,0
169,132,0
169,133,1
169,134,1
169,135,1
169,136,0
169,137,0
169,138,1
169,139,1
169,140,1
169,141,1
169,142,0
169,143,1
169,144,1
169,145,1
169,146,1
169,147,1
169,148,1
169,149,0
169,150,2
169,151,0
169,152,1
169,153,1
169,154,2
169,155,1
169,156,1
169,157,1
169,158,1
169,159,1
169,160,1
169,161,1
169,162,0
169,163,0
169,164,1
169,165,1
169,166,1
169,167,1
169,168,1
169,169,1
169,170,1
169,171,0
169,172,1
169,173,1
169,174,0
169,175,1
169,176,1
169,177,1
169,178,1
169,179,1
169,180,1
169,181,1
169,182,1
169,183,1
169,184,0
169,185,1
169,186,1
169,187,1
169,188,0
169,189,1
169,190,1
169,191,1
169,192,1
169,193,1
169,194,0
169,195,1
169,196,1
169,197,0
169,198,1
169,199,1
169,200,1
170,1,0
170,2,1
170,3,1
170,4,1
170,5,1
170,6,1
170,7,1
170,8,1
170,9,1
170,10,1
170,11,0
170,12,1
170,13,1
170,14,1
170,15,1
170,16,1
170,17,1
170,18,1
170,19,1
170,20,1
170,21,1
170,22,0
170,23,1
170,24,1
170,25,1
170,26,1
170,27,1
170,28,1
170,29,1
170,30,1
170,31,1
170,32,1
170,33,0
170,34,0
170,35,1
170,36,0
170,37,1
170,38,1
170,39,1
170,40,1
170,41,1
170,42,0
170,43,0
170,44,1
170,45,0
170,46,1
170,47,1
170,48,1
170,49,1
170,50,1
170,51,0
170,52,1
170,53,1
170,54,1
170,55,1
170,56,1
170,57,2
170,58,1
170,59,1
170,60,1
170,61,1
170,62,1
170,63,1
170,64,1
170,65,1
170,66,1
170,67,1
170,68,1
170,69,1
170,70,0
170,71,2
170,72,1
170,73,1
170,74,1
170,75,0
170,76,1
170,77,2
170,78,1
170,79,1
170,80,0
170,81,0
170,82,1
170,83,0
170,84,0
170,85,0
170,86,1
170,87,1
170,88,0
170,89,0
170,90,0
170,91,0
170,92,0
170,93,1
170,94,1
170,95,1
170,96,1
170,97,1
170,98,1
170,99,1
170,100,1
170,101,1
170,102,1
170,103,1
170,104,1
170,105,1
170,106,1
170,107,1
170,108,1
170,109,1
170,110,1
170,111,1
170,112,1
170,113,1
170,114,1
170,115,1
170,116,1
170,117,1
170,118,1
170,119,0
170,120,0
170,121,1
170,122,1
170,123,1
170,124,1
170,125,1
170,126,0
170,127,1
170,128,1
170,129,1
170,130,1
170,131,1
170,132,1
170,133,1
170,134,0
170,135,1
170,136,0
170,137,1
170,138,1
170,139,1
170,140,1
170,141,2
170,142,1
170,143,1
170,144,1
170,145,0
170,146,1
170,147,1
170,148,0
170,149,1
170,150,1
170,151,1
170,152,1
170,153,1
170,154,1
170,155,1
170,156,1
170,157,1
170,158,1
170,159,1
170,160,1
170,161,0
170,162,1
170,163,1
170,164,2
170,165,0
170,166,1
170,167,1
170,168,1
170,169,1
170,170,1
170,171,0
170,172,1
170,173,1
170,174,1
170,175,0
170,176,0
170,177,1
170,178,1
170,179,1
170,180,1
170,181,1
170,182,1
170,183,1
170,184,1
170,185,1
170,186,1
170,187,0
170,188,1
170,189,1
170,190,1
170,191,1
170,192,1
170,193,1
170,194,2
170,195,1
170,196,1
170,197,0
170,198,1
170,199,1
170,200,0
171,1,0
171,2,1
171,3,1
171,4,1
171,5,1
171,6,1
171,7,1
171,8,1
171,9,1
171,10,1
171,11,0
171,12,1
171,13,1
171,14,0
171,15,1
171,16,1
171,17,0
171,18,1
171,19,1
171,20,1
171,21,1
171,22,1
171,23,1
171,24,1
171,25,1
171,26,1
171,27,0
171,28,1
171,29,1
171,30,1
171,31,1
171,32,1
171,33,1
171,34,1
171,35,1
171,36,1
171,37,1
171,38,1
171,39,1
171,40,1
171,41,0
171,42,1
171,43,0
171,44,1
171,45,1
171,46,2
171,47,1
171,48,1
171,49,1
171,50,1
171,51,0
171,52,0
171,53,1
171,54,1
171,55,1
171,56,1
171,57,1
171,58,1
171,59,1
171,60,1
171,61,1
171,62,1
171,63,1
171,64,0
171,65,1
171,66,1
171,67,1
171,68,1
171,69,1
171,70,0
171,71,1
171,72,1
171,73,1
171,74,0
171,75,0
171,76,1
171,77,1
171,78,1
171,79,1
171,80,1
171,81,0
171,82,1
171,83,0
171,84,1
171,85,1
171,86,1
171,87,1
171,88,1
171,89,1
171,90,1
171,91,1
171,92,1
171,93,1
171,94,1
171,95,0
171,96,0
171,97,1
171,98,1
171,99,1
171,100,1
171,101,1
171,102,1
171,103,1
171,104,1
171,105,1
171,106,1
171,107,0
171,108,1
171,109,1
171,110,0
171,111,1
171,112,1
171,113,1
171,114,1
171,115,1
171,116,1
171,117,0
171,118,1
171,119,1
171,120,1
171,121,0
171,122,0
171,123,1
171,124,1
171,125,1
171,126,0
171,127,0
171,128,1
171,129,1
171,130,2
171,131,1
171,132,1
171,133,1
171,134,0
171,135,1
171,136,1
171,137,1
171,138,1
171,139,1
171,140,1
171,141,1
171,142,1
171,143,1
171,144,0
171,145,0
171,146,1
171,147,1
171,148,1
171,149,1
171,150,1
171,151,0
171,152,1
171,153,1
171,154,1
171,155,1
171,156,0
171,157,0
171,158,1
171,159,1
171,160,1
171,161,0
171,162,1
171,163,1
171,164,1
171,165,0
171,166,1
171,167,1
171,168,1
171,169,1
171,170,1
171,171,1
171,172,0
171,173,1
171,174,1
171,175,1
171,176,1
171,177,1
171,178,0
171,179,1
171,180,1
171,181,1
171,182,1
171,183,1
171,184,0
171,185,0
171,186,1
171,187,1
171,188,1
171,189,1
171,190,0
171,191,0
171,192,1
171,193,1
171,194,0
171,195,0
171,196,0
171,197,0
171,198,1
171,199,1
171,200,0
172,1,1
172,2,1
172,3,1
172,4,1
172,5,1
172,6,1
172,7,1
172,8,1
172,9,1
172,10,0
172,11,0
172,12,1
172,13,1
172,14,1
172,15,1
172,16,1
172,17,1
172,18,0
172,19,1
172,20,1
172,21,1
172,22,1
172,23,2
172,24,1
172,25,1
172,26,1
172,27,2
172,28,1
172,29,1
172,30,1
172,31,1
172,32,1
172,33,1
172,34,1
172,35,0
172,36,1
172,37,0
172,38,1
172,39,1
172,40,1
172,41,1
172,42,1
172,43,0
172,44,1
172,45,1
172,46,1
172,47,1
172,48,1
172,49,1
172,50,1
172,51,0
172,52,1
172,53,1
172,54,1
172,55,1
172,56,1
172,57,1
172,58,0
172,59,0
172,60,1
172,61,1
172,62,1
172,63,1
172,64,1
172,65,1
172,66,1
172,67,1
172,68,1
172,69,1
172,70,0
172,71,0
172,72,1
172,73,1
172,74,1
172,75,1
172,76,1
172,77,0
172,78,1
172,79,1
172,80,1
172,81,1
172,82,1
172,83,1
172,84,1
172,85,1
172,86,1
172,87,0
172,88,1
172,89,1
172,90,1
172,91,1
172,92,1
172,93,0
172,94,1
172,95,1
172,96,1
172,97,1
172,98,0
172,99,1
172,100,1
172,101,0
172,102,1
172,103,1
172,104,1
172,105,1
172,106,1
172,107,0
172,108,1
172,109,1
172,110,1
172,111,1
172,112,1
172,113,0
172,114,0
172,115,1
172,116,0
172,117,1
172,118,1
172,119,1
172,120,0
172,121,1
172,122,0
172,123,0
172,124,1
172,125,0
172,126,1
172,127,1
172,128,0
172,129,0
172,130,1
172,131,0
172,132,1
172,133,1
172,134,1
172,135,0
172,136,0
172,137,0
172,138,1
172,139,0
172,140,1
172,141,1
172,142,1
172,143,0
172,144,1
172,145,1
172,146,1
172,147,1
172,148,1
172,149,1
172,150,1
172,151,1
172,152,1
172,153,0
172,154,1
172,155,0
172,156,1
172,157,1
172,158,1
172,159,1
172,160,1
172,161,1
172,162,1
172,163,1
172,164,1
172,165,1
172,166,0
172,167,0
172,168,1
172,169,0
172,170,1
172,171,1
172,172,1
172,173,0
172,174,1
172,175,1
172,176,1
172,177,1
172,178,1
172,179,1
172,180,1
172,181,1
172,182,1
172,183,1
172,184,1
172,185,1
172,186,1
172,187,0
172,188,1
172,189,1
172,190,1
172,191,1
172,192,1
172,193,1
172,194,1
172,195,1
172,196,1
172,197,1
172,198,1
172,199,1
172,200,1
173,1,1
173,2,1
173,3,1
173,4,1
173,5,0
173,6,1
173,7,1
173,8,1
173,9,1
173,10,1
173,11,1
173,12,1
173,13,1
173,14,1
173,15,1
173,16,1
173,17,1
173,18,1
173,19,0
173,20,0
173,21,1
173,22,1
173,23,0
173,24,1
173,25,1
173,26,1
173,27,1
173,28,1
173,29,1
173,30,1
173,31,1
173,32,1
173,33,1
173,34,1
173,35,1
173,36,0
173,37,0
173,38,1
173,39,1
173,40,1
173,41,1
173,42,0
173,43,1
173,44,1
173,45,1
173,46,0
173,47,0
173,48,1
173,49,1
173,50,0
173,51,1
173,52,1
173,53,0
173,54,0
173,55,1
173,56,1
173,57,1
173,58,0
173,59,0
173,60,1
173,61,1
173,62,0
